variant_id,run_name,split,config_id,method,neurosymbolic_enabled,decision_mode,symbolic_profile,threshold,tau_high,accuracy,balanced_accuracy,precision,recall,f1,specificity,false_positive_rate,false_negative_rate,tp,fp,tn,fn,support,positives_true,positives_pred,positive_rate_true,positive_rate_pred,auroc,auprc,average_precision,brier_score,log_loss,accepted_count,rejected_count,accept_rate,reject_rate,symbolic_valid_count,symbolic_invalid_count,symbolic_uncertain_count,invalid_block_count,invalid_block_positive_labels,invalid_block_negative_labels,delta_precision,delta_recall,delta_f1,delta_fp,delta_fn,fp_reduction,fp_reduction_rate,recall_loss,recall_loss_rate
pairwise_50_medium_unseen100,neural_logreg,valid,invalid_blocks|profile=moderate|thr=0.95,neuro_symbolic_invalid_blocks,True,invalid_blocks,moderate,0.95,,0.866,0.5426666666666666,0.7627118644067796,0.09,0.16100178890876565,0.9953333333333333,0.004666666666666667,0.91,45,14,2986,455,3500,500,59,0.14285714285714285,0.01685714285714286,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,59,3441,0.01685714285714286,0.9831428571428571,493.0,2345.0,662.0,37.0,27.0,10.0,0.012711864406779627,-0.05399999999999999,-0.08060894934626792,-10.0,27.0,10.0,0.4166666666666667,0.05399999999999999,0.375
pairwise_50_medium_unseen100,neural_logreg,test,invalid_blocks|profile=moderate|thr=0.95,neuro_symbolic_invalid_blocks,True,invalid_blocks,moderate,0.95,,0.8877777777777778,0.52475,0.4603174603174603,0.058,0.10301953818827708,0.9915,0.0085,0.942,29,34,3966,471,4500,500,63,0.1111111111111111,0.014,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,63,4437,0.014,0.986,566.0,3095.0,839.0,73.0,16.0,57.0,0.12943510737628383,-0.031999999999999994,-0.038489895773987065,-57.0,16.0,57.0,0.6263736263736264,0.031999999999999994,0.3555555555555555
pairwise_50_medium_unseen100,neural_logreg,valid,invalid_blocks|profile=conservative|thr=0.97,neuro_symbolic_invalid_blocks,True,invalid_blocks,conservative,0.97,,0.8645714285714285,0.5326666666666666,0.8095238095238095,0.068,0.12546125461254612,0.9973333333333333,0.0026666666666666666,0.932,34,8,2992,466,3500,500,42,0.14285714285714285,0.012,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,42,3458,0.012,0.988,856.0,1418.0,1226.0,4.0,2.0,2.0,0.026915113871635588,-0.00399999999999999,-0.006406877255585752,-2.0,2.0,2.0,0.2,0.00399999999999999,0.055555555555555414
pairwise_50_medium_unseen100,neural_logreg,test,invalid_blocks|profile=conservative|thr=0.97,neuro_symbolic_invalid_blocks,True,invalid_blocks,conservative,0.97,,0.8897777777777778,0.5215,0.5454545454545454,0.048,0.08823529411764706,0.995,0.005,0.952,24,20,3980,476,4500,500,44,0.1111111111111111,0.009777777777777778,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,44,4456,0.009777777777777778,0.9902222222222222,973.0,1922.0,1605.0,36.0,3.0,33.0,0.2079545454545454,-0.005999999999999998,-0.00486815415821501,-33.0,3.0,33.0,0.6226415094339622,0.005999999999999998,0.11111111111111108
pairwise_50_medium_unseen100,neural_logreg,valid,invalid_blocks|profile=moderate|thr=0.97,neuro_symbolic_invalid_blocks,True,invalid_blocks,moderate,0.97,,0.8628571428571429,0.5225,0.8846153846153846,0.046,0.08745247148288973,0.999,0.001,0.954,23,3,2997,477,3500,500,26,0.14285714285714285,0.0074285714285714285,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,26,3474,0.0074285714285714285,0.9925714285714285,493.0,2345.0,662.0,20.0,13.0,7.0,0.10200668896321063,-0.025999999999999995,-0.04441566038524214,-7.0,13.0,7.0,0.7,0.025999999999999995,0.36111111111111105
pairwise_50_medium_unseen100,neural_logreg,test,invalid_blocks|profile=moderate|thr=0.97,neuro_symbolic_invalid_blocks,True,invalid_blocks,moderate,0.97,,0.8893333333333333,0.5151249999999999,0.53125,0.034,0.06390977443609022,0.99625,0.00375,0.966,17,15,3985,483,4500,500,32,0.1111111111111111,0.0071111111111111115,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,32,4468,0.0071111111111111115,0.9928888888888889,566.0,3095.0,839.0,48.0,10.0,38.0,0.19374999999999998,-0.019999999999999997,-0.029193673839771853,-38.0,10.0,38.0,0.7169811320754716,0.019999999999999997,0.3703703703703703
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.50|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.5,0.8,0.8591428571428571,0.7645,0.5056,0.632,0.5617777777777778,0.897,0.103,0.368,316,309,2691,184,3500,500,625,0.14285714285714285,0.17857142857142858,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,625,2875,0.17857142857142858,0.8214285714285714,856.0,1418.0,1226.0,347.0,68.0,279.0,0.12794042553191493,-0.21999999999999997,0.038436254436254425,-393.0,110.0,393.0,0.5598290598290598,0.21999999999999997,0.2582159624413145
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.50|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.5,0.8,0.8482222222222222,0.74225,0.3840304182509506,0.606,0.47013188518231186,0.8785,0.1215,0.394,303,486,3514,197,4500,500,789,0.1111111111111111,0.17533333333333334,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,789,3711,0.17533333333333334,0.8246666666666667,973.0,1922.0,1605.0,588.0,73.0,515.0,0.12600650383937095,-0.21399999999999997,0.07759957307125392,-693.0,107.0,693.0,0.5877862595419847,0.21399999999999997,0.2609756097560975
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.50|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.5,0.8,0.8614285714285714,0.665,0.52,0.39,0.44571428571428573,0.94,0.06,0.61,195,180,2820,305,3500,500,375,0.14285714285714285,0.10714285714285714,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,375,3125,0.10714285714285714,0.8928571428571429,493.0,2345.0,662.0,653.0,202.0,451.0,0.1423404255319149,-0.46199999999999997,-0.07762723762723767,-522.0,231.0,522.0,0.7435897435897436,0.46199999999999997,0.5422535211267605
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.50|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.5,0.8,0.8628888888888889,0.6507499999999999,0.38181818181818183,0.378,0.3798994974874372,0.9235,0.0765,0.622,189,306,3694,311,4500,500,495,0.1111111111111111,0.11,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,495,4005,0.11,0.89,566.0,3095.0,839.0,966.0,201.0,765.0,0.12379426740660221,-0.44199999999999995,-0.012632814623620758,-873.0,221.0,873.0,0.7404580152671756,0.44199999999999995,0.5390243902439024
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.50|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.5,0.9,0.862,0.7511666666666666,0.5146804835924007,0.596,0.5523632993512512,0.9063333333333333,0.09366666666666666,0.404,298,281,2719,202,3500,500,579,0.14285714285714285,0.16542857142857142,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,579,2921,0.16542857142857142,0.8345714285714285,856.0,1418.0,1226.0,347.0,68.0,279.0,0.13702090912431558,-0.256,0.029021776009727773,-421.0,128.0,421.0,0.5997150997150997,0.256,0.3004694835680751
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.50|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.5,0.9,0.8571111111111112,0.7253750000000001,0.3977110157367668,0.556,0.46371976647206004,0.89475,0.10525,0.444,278,421,3579,222,4500,500,699,0.1111111111111111,0.15533333333333332,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,699,3801,0.15533333333333332,0.8446666666666667,973.0,1922.0,1605.0,588.0,73.0,515.0,0.1396871013251872,-0.2639999999999999,0.0711874543610021,-758.0,132.0,758.0,0.6429177268871925,0.2639999999999999,0.321951219512195
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.50|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.5,0.9,0.8625714285714285,0.6548333333333334,0.527536231884058,0.364,0.4307692307692308,0.9456666666666667,0.05433333333333333,0.636,182,163,2837,318,3500,500,345,0.14285714285714285,0.09857142857142857,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,345,3155,0.09857142857142857,0.9014285714285715,493.0,2345.0,662.0,653.0,202.0,451.0,0.14987665741597284,-0.488,-0.0925722925722926,-539.0,244.0,539.0,0.7678062678062678,0.488,0.5727699530516432
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.50|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.5,0.9,0.8671111111111112,0.63825,0.3891402714932127,0.344,0.3651804670912951,0.9325,0.0675,0.656,172,270,3730,328,4500,500,442,0.1111111111111111,0.09822222222222222,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,442,4058,0.09822222222222222,0.9017777777777778,566.0,3095.0,839.0,966.0,201.0,765.0,0.13111635708163305,-0.476,-0.027351845019762844,-909.0,238.0,909.0,0.7709923664122137,0.476,0.5804878048780487
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.50|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.5,0.95,0.8628571428571429,0.7424999999999999,0.5180505415162455,0.574,0.5445920303605313,0.911,0.089,0.426,287,267,2733,213,3500,500,554,0.14285714285714285,0.15828571428571428,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,554,2946,0.15828571428571428,0.8417142857142857,856.0,1418.0,1226.0,347.0,68.0,279.0,0.1403909670481604,-0.278,0.02125050701900788,-435.0,139.0,435.0,0.6196581196581197,0.278,0.3262910798122066
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.50|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.5,0.95,0.862,0.7115,0.405320813771518,0.518,0.4547848990342406,0.905,0.095,0.482,259,380,3620,241,4500,500,639,0.1111111111111111,0.142,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,639,3861,0.142,0.858,973.0,1922.0,1605.0,588.0,73.0,515.0,0.1472968993599384,-0.30199999999999994,0.06225258692318264,-799.0,151.0,799.0,0.6776929601357082,0.30199999999999994,0.3682926829268292
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.50|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.5,0.95,0.8637142857142858,0.6505,0.5349544072948328,0.352,0.42460796139927626,0.949,0.051,0.648,176,153,2847,324,3500,500,329,0.14285714285714285,0.094,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,329,3171,0.094,0.906,493.0,2345.0,662.0,653.0,202.0,451.0,0.15729483282674767,-0.5,-0.09873356194224714,-549.0,250.0,549.0,0.782051282051282,0.5,0.5868544600938967
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.50|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.5,0.95,0.8715555555555555,0.631125,0.4025,0.322,0.35777777777777775,0.94025,0.05975,0.678,161,239,3761,339,4500,500,400,0.1111111111111111,0.08888888888888889,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,400,4100,0.08888888888888889,0.9111111111111111,566.0,3095.0,839.0,966.0,201.0,765.0,0.1444760855884204,-0.49799999999999994,-0.034754534333280185,-940.0,249.0,940.0,0.7972858354537744,0.49799999999999994,0.6073170731707317
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.50|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.5,0.97,0.8617142857142858,0.736,0.5147058823529411,0.56,0.5363984674329502,0.912,0.088,0.44,280,264,2736,220,3500,500,544,0.14285714285714285,0.15542857142857142,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,544,2956,0.15542857142857142,0.8445714285714285,856.0,1418.0,1226.0,347.0,68.0,279.0,0.137046307884856,-0.2919999999999999,0.01305694409142677,-438.0,146.0,438.0,0.6239316239316239,0.2919999999999999,0.3427230046948356
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.50|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.5,0.97,0.8637777777777778,0.708125,0.40901771336553944,0.508,0.45316681534344333,0.90825,0.09175,0.492,254,367,3633,246,4500,500,621,0.1111111111111111,0.138,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,621,3879,0.138,0.862,973.0,1922.0,1605.0,588.0,73.0,515.0,0.1509937989539598,-0.31199999999999994,0.060634503232385395,-812.0,156.0,812.0,0.6887192536047498,0.31199999999999994,0.38048780487804873
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.50|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.5,0.97,0.8634285714285714,0.647,0.5341614906832298,0.344,0.41849148418491483,0.95,0.05,0.656,172,150,2850,328,3500,500,322,0.14285714285714285,0.092,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,322,3178,0.092,0.908,493.0,2345.0,662.0,653.0,202.0,451.0,0.1565019162151447,-0.508,-0.10485003915660857,-552.0,254.0,552.0,0.7863247863247863,0.508,0.5962441314553991
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.50|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.5,0.97,0.8728888888888889,0.628375,0.4067357512953368,0.314,0.3544018058690745,0.94275,0.05725,0.686,157,229,3771,343,4500,500,386,0.1111111111111111,0.08577777777777777,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,386,4114,0.08577777777777777,0.9142222222222223,566.0,3095.0,839.0,966.0,201.0,765.0,0.14871183688375716,-0.506,-0.03813050624198344,-950.0,253.0,950.0,0.8057675996607294,0.506,0.6170731707317073
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.60|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.6,0.8,0.8717142857142857,0.7518333333333334,0.5478424015009381,0.584,0.5653436592449177,0.9196666666666666,0.08033333333333334,0.416,292,241,2759,208,3500,500,533,0.14285714285714285,0.15228571428571427,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,533,2967,0.15228571428571427,0.8477142857142858,856.0,1418.0,1226.0,250.0,59.0,191.0,0.11252181657405397,-0.19000000000000006,0.008108238078611052,-261.0,95.0,261.0,0.5199203187250996,0.19000000000000006,0.24547803617571065
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.60|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.6,0.8,0.8588888888888889,0.731625,0.4039829302987198,0.568,0.47215295095594345,0.89525,0.10475,0.432,284,419,3581,216,4500,500,703,0.1111111111111111,0.15622222222222223,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,703,3797,0.15622222222222223,0.8437777777777777,973.0,1922.0,1605.0,439.0,57.0,382.0,0.11982143961548997,-0.16400000000000003,0.06275697780158102,-503.0,82.0,503.0,0.5455531453362256,0.16400000000000003,0.2240437158469946
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.60|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.6,0.8,0.8662857142857143,0.6511666666666667,0.550314465408805,0.35,0.4278728606356968,0.9523333333333334,0.04766666666666667,0.65,175,143,2857,325,3500,500,318,0.14285714285714285,0.09085714285714286,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,318,3182,0.09085714285714286,0.9091428571428571,493.0,2345.0,662.0,498.0,185.0,313.0,0.11499388048192088,-0.42400000000000004,-0.12936256053060985,-359.0,212.0,359.0,0.7151394422310757,0.42400000000000004,0.5478036175710594
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.60|tau_high=0.80,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.6,0.8,0.8686666666666667,0.6443749999999999,0.3982102908277405,0.356,0.3759239704329461,0.93275,0.06725,0.644,178,269,3731,322,4500,500,447,0.1111111111111111,0.09933333333333333,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,447,4053,0.09933333333333333,0.9006666666666666,566.0,3095.0,839.0,754.0,174.0,580.0,0.11404880014451069,-0.376,-0.033472002721416316,-653.0,188.0,653.0,0.7082429501084598,0.376,0.5136612021857924
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.60|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.6,0.9,0.8745714285714286,0.7385,0.5626283367556468,0.548,0.5552178318135765,0.929,0.071,0.452,274,213,2787,226,3500,500,487,0.14285714285714285,0.13914285714285715,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,487,3013,0.13914285714285715,0.8608571428571429,856.0,1418.0,1226.0,250.0,59.0,191.0,0.1273077518287627,-0.22599999999999998,-0.002017589352730109,-289.0,113.0,289.0,0.5756972111553785,0.22599999999999998,0.2919896640826873
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.60|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.6,0.9,0.8677777777777778,0.71475,0.42251223491027734,0.518,0.46540880503144655,0.9115,0.0885,0.482,259,354,3646,241,4500,500,613,0.1111111111111111,0.13622222222222222,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,613,3887,0.13622222222222222,0.8637777777777778,973.0,1922.0,1605.0,439.0,57.0,382.0,0.13835074422704752,-0.21399999999999997,0.05601283187708411,-568.0,107.0,568.0,0.6160520607375272,0.21399999999999997,0.2923497267759562
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.60|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.6,0.9,0.8674285714285714,0.641,0.5625,0.324,0.41116751269035534,0.958,0.042,0.676,162,126,2874,338,3500,500,288,0.14285714285714285,0.08228571428571428,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,288,3212,0.08228571428571428,0.9177142857142857,493.0,2345.0,662.0,498.0,185.0,313.0,0.12717941507311586,-0.45,-0.1460679084759513,-376.0,225.0,376.0,0.749003984063745,0.45,0.5813953488372093
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.60|tau_high=0.90,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.6,0.9,0.8728888888888889,0.631875,0.4086294416243655,0.322,0.36017897091722595,0.94175,0.05825,0.678,161,233,3767,339,4500,500,394,0.1111111111111111,0.08755555555555555,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,394,4106,0.08755555555555555,0.9124444444444444,566.0,3095.0,839.0,754.0,174.0,580.0,0.12446795094113566,-0.41,-0.04921700223713649,-689.0,205.0,689.0,0.7472885032537961,0.41,0.5601092896174863
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.60|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.6,0.95,0.8754285714285714,0.7298333333333333,0.5692640692640693,0.526,0.5467775467775468,0.9336666666666666,0.06633333333333333,0.474,263,199,2801,237,3500,500,462,0.14285714285714285,0.132,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,462,3038,0.132,0.868,856.0,1418.0,1226.0,250.0,59.0,191.0,0.13394348433718511,-0.248,-0.010457874388759891,-303.0,124.0,303.0,0.603585657370518,0.248,0.32041343669250644
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.60|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.6,0.95,0.8726666666666667,0.7008749999999999,0.43399638336347196,0.48,0.45584045584045585,0.92175,0.07825,0.52,240,313,3687,260,4500,500,553,0.1111111111111111,0.1228888888888889,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,553,3947,0.1228888888888889,0.8771111111111111,973.0,1922.0,1605.0,439.0,57.0,382.0,0.14983489268024214,-0.252,0.04644448268609341,-609.0,126.0,609.0,0.6605206073752712,0.252,0.3442622950819672
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=moderate|thr=0.60|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.6,0.95,0.8685714285714285,0.6366666666666667,0.5735294117647058,0.312,0.40414507772020725,0.9613333333333334,0.03866666666666667,0.688,156,116,2884,344,3500,500,272,0.14285714285714285,0.07771428571428571,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,272,3228,0.07771428571428571,0.9222857142857143,493.0,2345.0,662.0,498.0,185.0,313.0,0.1382088268378217,-0.462,-0.1530903434460994,-386.0,231.0,386.0,0.7689243027888446,0.462,0.5968992248062016
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=moderate|thr=0.60|tau_high=0.95,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,moderate,0.6,0.95,0.8773333333333333,0.62475,0.42613636363636365,0.3,0.352112676056338,0.9495,0.0505,0.7,150,202,3798,350,4500,500,352,0.1111111111111111,0.07822222222222222,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,352,4148,0.07822222222222222,0.9217777777777778,566.0,3095.0,839.0,754.0,174.0,580.0,0.14197487295313382,-0.432,-0.05728329709802443,-720.0,216.0,720.0,0.7809110629067245,0.432,0.5901639344262295
pairwise_50_medium_unseen100,neural_logreg,valid,strict_two_threshold|profile=conservative|thr=0.60|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.6,0.97,0.8742857142857143,0.7233333333333334,0.5663716814159292,0.512,0.5378151260504201,0.9346666666666666,0.06533333333333333,0.488,256,196,2804,244,3500,500,452,0.14285714285714285,0.12914285714285714,0.8873233333333334,0.5387649018266534,0.5387649018266534,0.14838372411221018,0.47012363905288773,452,3048,0.12914285714285714,0.8708571428571429,856.0,1418.0,1226.0,250.0,59.0,191.0,0.13105109648904506,-0.262,-0.0194202951158865,-306.0,131.0,306.0,0.6095617529880478,0.262,0.3385012919896641
pairwise_50_medium_unseen100,neural_logreg,test,strict_two_threshold|profile=conservative|thr=0.60|tau_high=0.97,neuro_symbolic_strict_two_threshold,True,strict_valid_or_high_confidence,conservative,0.6,0.97,0.8744444444444445,0.6975,0.4392523364485981,0.47,0.45410628019323673,0.925,0.075,0.53,235,300,3700,265,4500,500,535,0.1111111111111111,0.11888888888888889,0.8312185,0.3092723291520748,0.3092723291520748,0.1900855760210838,0.582832806566003,535,3965,0.11888888888888889,0.8811111111111111,973.0,1922.0,1605.0,439.0,57.0,382.0,0.1550908457653683,-0.262,0.0447103070388743,-622.0,131.0,622.0,0.6746203904555315,0.262,0.35792349726775957
